verein,spieler_id,name,position,punkte,einsaetze,punkte_pro_spiel,marktwert,trend
Borussia Dortmund,34084,Mané,Abwehr,4,2 (2),"2,00",1130000,steigend (Staerke 1)
Borussia Dortmund,34423,Prates,Abwehr,3,1 (1),"3,00",720000,fallend (Staerke 3)
Borussia Dortmund,33167,Bensebaini,Abwehr,5,2 (2),"2,50",3230000,fallend (Staerke 3)
Borussia Dortmund,33141,Ryerson,Abwehr,13,4 (4),"3,25",4740000,fallend (Staerke 2)
Borussia Dortmund,33038,N. Schlotterbeck,Abwehr,13,2 (2),"6,50",9910000,unbekannt
Borussia Dortmund,34422,Gadou,Abwehr,14,4 (4),"3,50",4760000,unbekannt
Borussia Dortmund,34346,Reggiani,Abwehr,2,1 (1),"2,00",830000,fallend (Staerke 2)
Borussia Dortmund,32452,Anton,Abwehr,25,4 (4),"6,25",7780000,steigend (Staerke 2)
Borussia Dortmund,34114,Svensson,Abwehr,25,4 (4),"6,25",6920000,steigend (Staerke 1)
Borussia Dortmund,34424,Lerma,Mittelfeld,0,-,-,290000,fallend (Staerke 1)
Borussia Dortmund,34495,Karetsas,Mittelfeld,15,3 (3),"5,00",16280000,fallend (Staerke 1)
Borussia Dortmund,34503,Konstantelias,Mittelfeld,12,1 (1),"12,00",11090000,steigend (Staerke 2)
Borussia Dortmund,34505,Veerman,Mittelfeld,15,4 (4),"3,75",10570000,steigend (Staerke 2)
Borussia Dortmund,34507,dos Santos,Mittelfeld,0,-,-,570000,fallend (Staerke 2)
Borussia Dortmund,34364,Kaba,Mittelfeld,0,-,-,220000,unbekannt
Borussia Dortmund,34519,Nwaneri,Mittelfeld,13,3 (3),"4,33",10480000,unbekannt
Borussia Dortmund,32590,Sabitzer,Mittelfeld,8,4 (3),"2,67",3130000,fallend (Staerke 2)
Borussia Dortmund,33208,Beier,Mittelfeld,22,4 (4),"5,50",7310000,steigend (Staerke 3)
Borussia Dortmund,33498,F. Nmecha,Mittelfeld,35,4 (4),"8,75",11810000,steigend (Staerke 5)
Borussia Dortmund,34117,Chukwuemeka,Mittelfeld,2,1 (1),"2,00",1450000,fallend (Staerke 3)
Borussia Dortmund,34200,Bellingham,Mittelfeld,27,4 (4),"6,75",9010000,fallend (Staerke 1)
Borussia Dortmund,34283,Fábio Silva,Sturm,19,3 (3),"6,33",8550000,fallend (Staerke 1)
Borussia Dortmund,32667,Guirassy,Sturm,32,4 (4),"8,00",14070000,fallend (Staerke 2)
Borussia Dortmund,34347,Inácio,Sturm,-4,1 (1),"-4,00",3200000,fallend (Staerke 2)
Borussia Dortmund,34362,Albert,Sturm,0,-,-,1040000,fallend (Staerke 3)
RB Leipzig,33919,Vandevoordt,Torwart,23,4 (4),"5,75",2990000,steigend (Staerke 1)
RB Leipzig,32267,Zingerle,Torwart,0,-,-,160000,unbekannt
RB Leipzig,32481,Nyland,Torwart,0,-,-,550000,fallend (Staerke 2)
RB Leipzig,34479,Estève,Abwehr,16,3 (3),"5,33",4540000,steigend (Staerke 1)
RB Leipzig,34431,Koné,Abwehr,0,-,-,510000,unbekannt
RB Leipzig,31846,W. Orbán,Abwehr,33,4 (4),"8,25",7150000,steigend (Staerke 1)
RB Leipzig,33848,Finkgräfe,Abwehr,2,1 (1),"2,00",460000,unbekannt
RB Leipzig,33837,Lukeba,Abwehr,8,2 (2),"4,00",3580000,fallend (Staerke 5)
RB Leipzig,33436,Raum,Abwehr,21,4 (4),"5,25",8300000,fallend (Staerke 1)
RB Leipzig,32461,Henrichs,Abwehr,8,3 (2),"4,00",2980000,steigend (Staerke 2)
RB Leipzig,32581,Klostermann,Abwehr,0,-,-,380000,fallend (Staerke 2)
RB Leipzig,32889,Baku,Abwehr,31,4 (4),"7,75",6800000,fallend (Staerke 1)
RB Leipzig,33353,Reitz,Mittelfeld,12,1 (1),"12,00",5960000,steigend (Staerke 5)
RB Leipzig,34348,Kaltefleiter,Mittelfeld,0,-,-,180000,fallend (Staerke 1)
RB Leipzig,34238,Maksimović,Mittelfeld,10,2 (2),"5,00",3390000,steigend (Staerke 2)
RB Leipzig,34185,Banzuzi,Mittelfeld,8,4 (4),"2,00",3950000,fallend (Staerke 1)
RB Leipzig,34042,Gebel,Mittelfeld,0,-,-,170000,unbekannt
RB Leipzig,34518,El Aynaoui,Mittelfeld,13,3 (3),"4,33",7270000,steigend (Staerke 3)
RB Leipzig,33991,Ouédraogo,Mittelfeld,6,1 (1),"6,00",4040000,fallend (Staerke 3)
RB Leipzig,32977,Baumgartner,Mittelfeld,0,-,-,9310000,steigend (Staerke 5)
RB Leipzig,33695,Gruda,Mittelfeld,13,3 (3),"4,33",7900000,fallend (Staerke 2)
RB Leipzig,33769,Seiwald,Mittelfeld,10,3 (3),"3,33",3950000,fallend (Staerke 2)
RB Leipzig,34515,Guiu,Sturm,1,1 (1),"1,00",3890000,fallend (Staerke 4)
RB Leipzig,33151,Nkunku,Sturm,24,4 (4),"6,00",17260000,fallend (Staerke 1)
RB Leipzig,34309,Konaté,Sturm,1,2 (1),"1,00",770000,steigend (Staerke 3)
RB Leipzig,34271,Rômulo,Sturm,11,2 (2),"5,50",7840000,steigend (Staerke 3)
RB Leipzig,34240,Bakayoko,Sturm,0,2 (2),"0,00",1590000,fallend (Staerke 3)
RB Leipzig,34116,T. Gomis,Sturm,16,4 (4),"4,00",5430000,steigend (Staerke 3)
RB Leipzig,34039,Nusa,Sturm,34,4 (4),"8,50",12440000,unbekannt
Bayer 04 Leverkusen,31827,Blaswich,Torwart,0,-,-,280000,unbekannt
Bayer 04 Leverkusen,32007,Lomb,Torwart,0,-,-,160000,unbekannt
Bayer 04 Leverkusen,32925,Flekken,Torwart,15,4 (4),"3,75",2070000,fallend (Staerke 1)
Bayer 04 Leverkusen,34498,Medina,Abwehr,24,4 (4),"6,00",7440000,steigend (Staerke 2)
Bayer 04 Leverkusen,34496,Gutiérrez,Abwehr,34,4 (4),"8,50",9760000,steigend (Staerke 3)
Bayer 04 Leverkusen,34277,Lucas Vázquez,Abwehr,3,4 (3),"1,00",1340000,fallend (Staerke 2)
Bayer 04 Leverkusen,34272,Badé,Abwehr,8,2 (2),"4,00",2340000,fallend (Staerke 3)
Bayer 04 Leverkusen,34217,Quansah,Abwehr,19,4 (4),"4,75",4580000,fallend (Staerke 1)
Bayer 04 Leverkusen,34520,Doué,Abwehr,2,1 (1),"2,00",4100000,fallend (Staerke 5)
Bayer 04 Leverkusen,33630,Oermann,Abwehr,0,-,-,230000,fallend (Staerke 1)
Bayer 04 Leverkusen,33207,Tapsoba,Abwehr,16,4 (4),"4,00",6330000,steigend (Staerke 1)
Bayer 04 Leverkusen,33744,Maza,Mittelfeld,30,4 (4),"7,50",10510000,fallend (Staerke 1)
Bayer 04 Leverkusen,32080,J. Hofmann,Mittelfeld,4,1 (1),"4,00",1330000,fallend (Staerke 4)
Bayer 04 Leverkusen,32129,Andrich,Mittelfeld,5,2 (2),"2,50",1660000,fallend (Staerke 2)
Bayer 04 Leverkusen,34448,Eichhorn,Mittelfeld,0,-,-,1850000,fallend (Staerke 4)
Bayer 04 Leverkusen,34289,Fernández,Mittelfeld,27,4 (4),"6,75",8140000,steigend (Staerke 3)
Bayer 04 Leverkusen,33992,García,Mittelfeld,31,4 (4),"7,75",13020000,steigend (Staerke 2)
Bayer 04 Leverkusen,33530,Tillman,Mittelfeld,11,3 (3),"3,67",4100000,fallend (Staerke 3)
Bayer 04 Leverkusen,33853,Tella,Mittelfeld,0,-,-,2600000,steigend (Staerke 5)
Bayer 04 Leverkusen,33827,Boniface,Sturm,3,1 (1),"3,00",1470000,fallend (Staerke 4)
Bayer 04 Leverkusen,34461,Moreira,Sturm,6,4 (4),"1,50",5570000,fallend (Staerke 2)
Bayer 04 Leverkusen,33179,Schick,Sturm,38,4 (4),"9,50",15900000,steigend (Staerke 1)
Bayer 04 Leverkusen,34311,Culbreath,Sturm,0,-,-,1550000,steigend (Staerke 5)
Bayer 04 Leverkusen,34024,Terrier,Sturm,2,1 (1),"2,00",2040000,steigend (Staerke 2)
Bayer 04 Leverkusen,34285,Ben Seghir,Sturm,0,-,-,2200000,steigend (Staerke 5)
Bayer 04 Leverkusen,34234,Kofane,Sturm,17,4 (4),"4,25",6590000,fallend (Staerke 1)
Bayer 04 Leverkusen,33122,Diaby,Sturm,9,3 (3),"3,00",12530000,unbekannt
VfB Stuttgart,33747,Seimen,Torwart,0,-,-,2240000,steigend (Staerke 5)
VfB Stuttgart,33401,M. Funk,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,33342,Drljača,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,32891,Bredlow,Torwart,19,4 (4),"4,75",2380000,fallend (Staerke 1)
VfB Stuttgart,34112,Jaquez,Abwehr,0,-,-,810000,steigend (Staerke 5)
VfB Stuttgart,34050,Al-Dakhil,Abwehr,0,-,-,340000,fallend (Staerke 1)
VfB Stuttgart,34001,Hendriks,Abwehr,9,3 (3),"3,00",2520000,fallend (Staerke 1)
VfB Stuttgart,32509,Mittelstädt,Abwehr,38,4 (4),"9,50",11270000,steigend (Staerke 4)
VfB Stuttgart,32773,Zagadou,Abwehr,0,-,-,580000,unbekannt
VfB Stuttgart,34115,Jeltsch,Abwehr,14,4 (4),"3,50",4140000,fallend (Staerke 1)
VfB Stuttgart,34197,Assignon,Abwehr,0,-,-,770000,steigend (Staerke 5)
VfB Stuttgart,33850,Stergiou,Abwehr,1,1 (1),"1,00",370000,fallend (Staerke 1)
VfB Stuttgart,32880,Vagnoman,Abwehr,34,4 (4),"8,50",7200000,steigend (Staerke 1)
VfB Stuttgart,33552,Chabot,Abwehr,18,4 (4),"4,50",4770000,fallend (Staerke 2)
VfB Stuttgart,34074,Malanga,Mittelfeld,0,-,-,170000,fallend (Staerke 1)
VfB Stuttgart,34288,El Khannouss,Mittelfeld,23,4 (4),"5,75",8840000,fallend (Staerke 1)
VfB Stuttgart,34488,Yigit,Mittelfeld,0,-,-,180000,fallend (Staerke 1)
VfB Stuttgart,32492,Prömel,Mittelfeld,10,4 (4),"2,50",5200000,fallend (Staerke 2)
VfB Stuttgart,34523,Spalt,Mittelfeld,6,2 (1),"6,00",1870000,steigend (Staerke 5)
VfB Stuttgart,32830,Nartey,Mittelfeld,3,1 (1),"3,00",3270000,steigend (Staerke 5)
VfB Stuttgart,33437,Stiller,Mittelfeld,10,4 (4),"2,50",8490000,steigend (Staerke 2)
VfB Stuttgart,33411,Leweling,Mittelfeld,7,4 (4),"1,75",5840000,fallend (Staerke 1)
VfB Stuttgart,32858,Führich,Mittelfeld,12,3 (3),"4,00",7380000,fallend (Staerke 1)
VfB Stuttgart,33085,Karazor,Mittelfeld,0,-,-,1530000,unbekannt
VfB Stuttgart,33832,Undav,Sturm,7,4 (4),"1,75",9840000,fallend (Staerke 1)
VfB Stuttgart,34491,Sauer,Sturm,4,3 (3),"1,33",2030000,fallend (Staerke 3)
VfB Stuttgart,33311,Demirović,Sturm,12,4 (4),"3,00",7390000,fallend (Staerke 4)
VfB Stuttgart,33557,Tiago Tomás,Sturm,2,1 (1),"2,00",3460000,steigend (Staerke 5)
VfB Stuttgart,33718,Diehl,Sturm,0,-,-,180000,steigend (Staerke 1)
VfB Stuttgart,33657,Pejčinović,Sturm,8,4 (4),"2,00",7850000,fallend (Staerke 1)
TSG Hoffenheim,31489,Baumann,Torwart,15,4 (4),"3,75",2730000,fallend (Staerke 1)
TSG Hoffenheim,33313,Philipp,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,33913,Petersson,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,34446,Rots,Abwehr,14,4 (3),"4,67",3640000,fallend (Staerke 1)
TSG Hoffenheim,34340,Engelns,Abwehr,0,-,-,190000,fallend (Staerke 1)
TSG Hoffenheim,34275,Hajdari,Abwehr,6,4 (4),"1,50",2410000,fallend (Staerke 4)
TSG Hoffenheim,34457,Dulic,Abwehr,0,-,-,200000,fallend (Staerke 1)
TSG Hoffenheim,34257,Coufal,Abwehr,19,4 (4),"4,75",5510000,steigend (Staerke 2)
TSG Hoffenheim,34213,Machida,Abwehr,7,2 (2),"3,50",2400000,steigend (Staerke 5)
TSG Hoffenheim,34051,Gendrey,Abwehr,4,1 (1),"4,00",850000,steigend (Staerke 5)
TSG Hoffenheim,34048,Hranáč,Abwehr,4,2 (2),"2,00",940000,fallend (Staerke 4)
TSG Hoffenheim,34487,Abraha,Abwehr,0,-,-,220000,fallend (Staerke 1)
TSG Hoffenheim,32693,Bernardo,Abwehr,4,1 (1),"4,00",2280000,steigend (Staerke 2)
TSG Hoffenheim,33026,Kabak,Abwehr,26,4 (4),"6,50",5610000,unbekannt
TSG Hoffenheim,34474,De Cat,Mittelfeld,2,2 (2),"1,00",2840000,fallend (Staerke 4)
TSG Hoffenheim,34128,Lenz,Mittelfeld,0,-,-,300000,fallend (Staerke 2)
TSG Hoffenheim,33857,Conté,Mittelfeld,15,4 (4),"3,75",4750000,steigend (Staerke 4)
TSG Hoffenheim,32553,Kramarić,Mittelfeld,4,4 (3),"1,33",6240000,unbekannt
TSG Hoffenheim,34242,Burger,Mittelfeld,10,4 (4),"2,50",4950000,fallend (Staerke 1)
TSG Hoffenheim,34034,Prass,Mittelfeld,0,-,-,1790000,steigend (Staerke 4)
TSG Hoffenheim,34202,Avdullahu,Mittelfeld,22,4 (4),"5,50",5960000,fallend (Staerke 1)
TSG Hoffenheim,34294,Daghim,Sturm,24,4 (4),"6,00",7890000,steigend (Staerke 3)
TSG Hoffenheim,33270,Lemperle,Sturm,14,3 (3),"4,67",8030000,steigend (Staerke 2)
TSG Hoffenheim,33507,Wimmer,Sturm,14,4 (4),"3,50",4590000,fallend (Staerke 2)
TSG Hoffenheim,33536,Asllani,Sturm,7,2 (2),"3,50",8690000,fallend (Staerke 1)
TSG Hoffenheim,33619,Hložek,Sturm,25,4 (4),"6,25",7080000,steigend (Staerke 2)
TSG Hoffenheim,33885,Moerstedt,Sturm,2,3 (3),"0,67",1590000,steigend (Staerke 4)
Sport-Club Freiburg,33647,Backhaus,Torwart,13,4 (4),"3,25",2660000,fallend (Staerke 1)
Sport-Club Freiburg,32506,Huth,Torwart,0,-,-,160000,unbekannt
Sport-Club Freiburg,32656,F. Müller,Torwart,0,-,-,170000,unbekannt
Sport-Club Freiburg,33815,Rosenfelder,Abwehr,2,1 (1),"2,00",1240000,steigend (Staerke 2)
Sport-Club Freiburg,33829,Makengo,Abwehr,21,4 (4),"5,25",5030000,steigend (Staerke 5)
Sport-Club Freiburg,33947,Treu,Abwehr,18,4 (4),"4,50",4650000,steigend (Staerke 1)
Sport-Club Freiburg,34020,Yılmaz,Abwehr,1,1 (1),"1,00",750000,fallend (Staerke 2)
Sport-Club Freiburg,34021,Ogbus,Abwehr,0,-,-,550000,fallend (Staerke 3)
Sport-Club Freiburg,32807,Lienhart,Abwehr,22,4 (4),"5,50",5140000,unbekannt
Sport-Club Freiburg,32597,Kübler,Abwehr,12,4 (4),"3,00",2410000,fallend (Staerke 4)
Sport-Club Freiburg,32579,Jung,Abwehr,0,-,-,170000,fallend (Staerke 2)
Sport-Club Freiburg,32019,Günter,Abwehr,0,-,-,500000,fallend (Staerke 3)
Sport-Club Freiburg,31910,Ginter,Abwehr,34,4 (4),"8,50",8140000,steigend (Staerke 2)
Sport-Club Freiburg,34184,Suzuki,Mittelfeld,43,4 (4),"10,75",9360000,steigend (Staerke 4)
Sport-Club Freiburg,34361,Tarnutzer,Mittelfeld,0,-,-,220000,steigend (Staerke 1)
Sport-Club Freiburg,34437,Yamamoto,Mittelfeld,0,-,-,880000,fallend (Staerke 2)
Sport-Club Freiburg,32961,Beste,Mittelfeld,23,4 (4),"5,75",7360000,steigend (Staerke 3)
Sport-Club Freiburg,32071,Grifo,Mittelfeld,12,3 (3),"4,00",5210000,fallend (Staerke 2)
Sport-Club Freiburg,33603,Y. Engelhardt,Mittelfeld,19,4 (4),"4,75",5820000,steigend (Staerke 4)
Sport-Club Freiburg,33156,Osterhage,Mittelfeld,0,-,-,640000,unbekannt
Sport-Club Freiburg,33008,Muslija,Mittelfeld,0,-,-,190000,unbekannt
Sport-Club Freiburg,32398,M. Eggestein,Mittelfeld,32,4 (4),"8,00",6870000,fallend (Staerke 3)
Sport-Club Freiburg,32861,Höler,Sturm,6,3 (2),"3,00",1760000,fallend (Staerke 3)
Sport-Club Freiburg,34183,Irié,Sturm,4,2 (2),"2,00",1490000,fallend (Staerke 2)
Sport-Club Freiburg,33783,Matanović,Sturm,40,4 (4),"10,00",12950000,unbekannt
Sport-Club Freiburg,33629,Scherhant,Sturm,22,4 (4),"5,50",6790000,steigend (Staerke 5)
Sport-Club Freiburg,34451,Goto,Sturm,9,4 (3),"3,00",2390000,fallend (Staerke 2)
Eintracht Frankfurt,31458,Grahl,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33439,Atubolu,Torwart,19,4 (4),"4,75",3490000,unbekannt
Eintracht Frankfurt,34073,Siljević,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33855,Kauã Santos,Torwart,0,-,-,410000,fallend (Staerke 2)
Eintracht Frankfurt,34313,Kosugi,Abwehr,10,4 (4),"2,50",2940000,steigend (Staerke 1)
Eintracht Frankfurt,34221,Maluze,Abwehr,13,2 (2),"6,50",3530000,unbekannt
Eintracht Frankfurt,34490,Otávio,Abwehr,1,1 (1),"1,00",1230000,fallend (Staerke 3)
Eintracht Frankfurt,34525,Etse,Abwehr,0,-,-,240000,steigend (Staerke 2)
Eintracht Frankfurt,33869,Baum,Abwehr,8,4 (4),"2,00",3480000,fallend (Staerke 2)
Eintracht Frankfurt,34511,Brassier,Abwehr,13,3 (3),"4,33",4600000,steigend (Staerke 1)
Eintracht Frankfurt,33836,Collins,Abwehr,2,1 (1),"2,00",3200000,steigend (Staerke 5)
Eintracht Frankfurt,32836,Koch,Abwehr,27,4 (4),"6,75",6520000,fallend (Staerke 2)
Eintracht Frankfurt,33383,Knauff,Mittelfeld,3,1 (1),"3,00",3110000,steigend (Staerke 5)
Eintracht Frankfurt,31572,Götze,Mittelfeld,6,3 (2),"3,00",1940000,fallend (Staerke 4)
Eintracht Frankfurt,34493,Onyedika,Mittelfeld,8,4 (4),"2,00",3900000,fallend (Staerke 3)
Eintracht Frankfurt,31743,Chandler,Mittelfeld,0,2 (1),"0,00",290000,fallend (Staerke 1)
Eintracht Frankfurt,34314,Arrhov,Mittelfeld,1,1 (1),"1,00",470000,fallend (Staerke 2)
Eintracht Frankfurt,33856,Chaïbi,Mittelfeld,6,2 (2),"3,00",2750000,fallend (Staerke 2)
Eintracht Frankfurt,34019,O. Højlund,Mittelfeld,0,2 (2),"0,00",1100000,steigend (Staerke 2)
Eintracht Frankfurt,34008,Uzun,Mittelfeld,28,4 (4),"7,00",11320000,steigend (Staerke 2)
Eintracht Frankfurt,33335,Doan,Mittelfeld,9,3 (3),"3,00",6410000,fallend (Staerke 2)
Eintracht Frankfurt,33912,Aséko,Mittelfeld,4,2 (2),"2,00",3590000,steigend (Staerke 1)
Eintracht Frankfurt,32948,Burkardt,Sturm,32,4 (4),"8,00",13650000,steigend (Staerke 1)
Eintracht Frankfurt,33214,Ngankam,Sturm,0,-,-,220000,steigend (Staerke 2)
Eintracht Frankfurt,34316,Ebnoutalib,Sturm,33,4 (4),"8,25",9880000,steigend (Staerke 5)
Eintracht Frankfurt,34318,Amaimouni-Echghouyab,Sturm,6,4 (2),"3,00",1850000,fallend (Staerke 5)
Eintracht Frankfurt,34465,Pimpong,Sturm,1,2 (1),"1,00",730000,fallend (Staerke 3)
FC Augsburg,33990,Labrović,Torwart,0,-,-,160000,unbekannt
FC Augsburg,32877,Dahmen,Torwart,26,4 (4),"6,50",3470000,fallend (Staerke 1)
FC Augsburg,34363,Wisbereit,Torwart,0,-,-,160000,unbekannt
FC Augsburg,34017,N. Banks,Abwehr,19,4 (4),"4,75",3950000,fallend (Staerke 2)
FC Augsburg,34057,Matsima,Abwehr,24,4 (4),"6,00",5380000,fallend (Staerke 2)
FC Augsburg,34106,Behrens,Abwehr,15,4 (4),"3,75",4150000,fallend (Staerke 2)
FC Augsburg,34351,Schnitzer,Abwehr,0,-,-,190000,unbekannt
FC Augsburg,34438,Brackelmann,Abwehr,24,4 (4),"6,00",4330000,steigend (Staerke 4)
FC Augsburg,34510,Seol,Abwehr,2,4 (3),"0,67",910000,fallend (Staerke 2)
FC Augsburg,34522,Bah,Abwehr,0,-,-,1200000,fallend (Staerke 5)
FC Augsburg,33969,Suso,Abwehr,0,-,-,280000,fallend (Staerke 1)
FC Augsburg,32546,Wolf,Abwehr,20,4 (4),"5,00",3320000,fallend (Staerke 2)
FC Augsburg,32549,Gouweleeuw,Abwehr,1,3 (1),"1,00",1310000,fallend (Staerke 4)
FC Augsburg,33211,Keitel,Mittelfeld,2,3 (3),"0,67",640000,fallend (Staerke 2)
FC Augsburg,33564,Kade,Mittelfeld,12,1 (1),"12,00",7050000,steigend (Staerke 4)
FC Augsburg,34236,Massengo,Mittelfeld,16,4 (4),"4,00",3640000,fallend (Staerke 5)
FC Augsburg,34171,Fellhauer,Mittelfeld,21,4 (4),"5,25",5230000,steigend (Staerke 5)
FC Augsburg,33713,Ibrahimović,Mittelfeld,10,2 (2),"5,00",4160000,fallend (Staerke 5)
FC Augsburg,34069,Sakar,Mittelfeld,0,-,-,170000,unbekannt
FC Augsburg,34063,Claude-Maurice,Mittelfeld,18,3 (3),"6,00",5320000,fallend (Staerke 4)
FC Augsburg,33736,Kömür,Mittelfeld,12,4 (4),"3,00",2880000,steigend (Staerke 3)
FC Augsburg,33808,Breithaupt,Mittelfeld,0,-,-,170000,fallend (Staerke 1)
FC Augsburg,33997,Rieder,Mittelfeld,35,4 (4),"8,75",8470000,steigend (Staerke 1)
FC Augsburg,34331,Ribeiro,Sturm,12,4 (4),"3,00",3070000,fallend (Staerke 1)
FC Augsburg,34344,Ogundu,Sturm,0,-,-,540000,fallend (Staerke 2)
FC Augsburg,34012,Mounié,Sturm,0,-,-,170000,unbekannt
FC Augsburg,31958,Gregoritsch,Sturm,30,4 (4),"7,50",11730000,steigend (Staerke 4)
1. FSV Mainz 05,34464,Kinzig,Torwart,0,-,-,170000,unbekannt
1. FSV Mainz 05,31774,Schwolow,Torwart,7,2 (2),"3,50",1530000,steigend (Staerke 5)
1. FSV Mainz 05,32364,Zentner,Torwart,6,2 (2),"3,00",1940000,fallend (Staerke 1)
1. FSV Mainz 05,31666,Bell,Abwehr,0,-,-,420000,unbekannt
1. FSV Mainz 05,34454,Gruber,Abwehr,13,4 (4),"3,25",3100000,fallend (Staerke 4)
1. FSV Mainz 05,34307,Potulski,Abwehr,3,4 (4),"0,75",2260000,fallend (Staerke 2)
1. FSV Mainz 05,33577,Caci,Abwehr,20,4 (4),"5,00",4660000,unbekannt
1. FSV Mainz 05,33478,Widmer,Abwehr,3,1 (1),"3,00",840000,fallend (Staerke 4)
1. FSV Mainz 05,34509,Nakuzola,Abwehr,4,2 (1),"4,00",930000,steigend (Staerke 5)
1. FSV Mainz 05,31762,da Costa,Abwehr,20,4 (4),"5,00",2970000,steigend (Staerke 5)
1. FSV Mainz 05,31959,Kohr,Abwehr,2,1 (1),"2,00",880000,unbekannt
1. FSV Mainz 05,32178,Mwene,Abwehr,23,4 (4),"5,75",3490000,fallend (Staerke 2)
1. FSV Mainz 05,32786,Posch,Abwehr,11,3 (3),"3,67",3440000,unbekannt
1. FSV Mainz 05,33093,Maloney,Mittelfeld,0,2 (0),-,250000,fallend (Staerke 1)
1. FSV Mainz 05,34467,Ruoppi,Mittelfeld,2,3 (2),"1,00",620000,fallend (Staerke 1)
1. FSV Mainz 05,34231,Kawasaki,Mittelfeld,0,-,-,240000,fallend (Staerke 1)
1. FSV Mainz 05,34009,Sano,Mittelfeld,27,4 (4),"6,75",8750000,steigend (Staerke 1)
1. FSV Mainz 05,33356,Martel,Mittelfeld,9,1 (1),"9,00",3660000,steigend (Staerke 5)
1. FSV Mainz 05,32395,Amiri,Mittelfeld,15,4 (4),"3,75",11830000,unbekannt
1. FSV Mainz 05,33477,Lee,Mittelfeld,12,4 (4),"3,00",3990000,fallend (Staerke 4)
1. FSV Mainz 05,33296,Nebel,Mittelfeld,0,-,-,5570000,steigend (Staerke 5)
1. FSV Mainz 05,33135,S. Becker,Sturm,28,4 (4),"7,00",7910000,steigend (Staerke 5)
