spieler_id,name,verein,marktwerttrend
34518,El Aynaoui,RB Leipzig,unbekannt
33991,Ouédraogo,RB Leipzig,steigend (Staerke 4)
33769,Seiwald,RB Leipzig,fallend (Staerke 1)
33695,Gruda,RB Leipzig,steigend (Staerke 1)
32977,Baumgartner,RB Leipzig,fallend (Staerke 3)
33353,Reitz,RB Leipzig,unbekannt
34515,Guiu,RB Leipzig,unbekannt
33151,Nkunku,RB Leipzig,steigend (Staerke 2)
34330,Sani,RB Leipzig,unbekannt
34309,Konaté,RB Leipzig,unbekannt
34271,Rômulo,RB Leipzig,fallend (Staerke 1)
34240,Bakayoko,RB Leipzig,fallend (Staerke 4)
34116,T. Gomis,RB Leipzig,steigend (Staerke 5)
34039,Nusa,RB Leipzig,steigend (Staerke 1)
31827,Blaswich,Bayer 04 Leverkusen,fallend (Staerke 2)
32007,Lomb,Bayer 04 Leverkusen,unbekannt
32925,Flekken,Bayer 04 Leverkusen,steigend (Staerke 1)
34498,Medina,Bayer 04 Leverkusen,steigend (Staerke 1)
34496,Gutiérrez,Bayer 04 Leverkusen,steigend (Staerke 1)
34277,Lucas Vázquez,Bayer 04 Leverkusen,fallend (Staerke 3)
34272,Badé,Bayer 04 Leverkusen,fallend (Staerke 4)
34217,Quansah,Bayer 04 Leverkusen,steigend (Staerke 3)
33630,Oermann,Bayer 04 Leverkusen,steigend (Staerke 1)
34520,Doué,Bayer 04 Leverkusen,unbekannt
33207,Tapsoba,Bayer 04 Leverkusen,fallend (Staerke 4)
32080,J. Hofmann,Bayer 04 Leverkusen,steigend (Staerke 5)
32129,Andrich,Bayer 04 Leverkusen,fallend (Staerke 1)
34448,Eichhorn,Bayer 04 Leverkusen,unbekannt
34441,Berghoff,Bayer 04 Leverkusen,fallend (Staerke 1)
34289,Fernández,Bayer 04 Leverkusen,steigend (Staerke 2)
33530,Tillman,Bayer 04 Leverkusen,fallend (Staerke 2)
33744,Maza,Bayer 04 Leverkusen,unbekannt
33853,Tella,Bayer 04 Leverkusen,fallend (Staerke 1)
33992,García,Bayer 04 Leverkusen,fallend (Staerke 1)
33179,Schick,Bayer 04 Leverkusen,fallend (Staerke 1)
33827,Boniface,Bayer 04 Leverkusen,unbekannt
34461,Moreira,Bayer 04 Leverkusen,fallend (Staerke 5)
34433,Damjanović,Bayer 04 Leverkusen,fallend (Staerke 1)
34428,Bomba,Bayer 04 Leverkusen,fallend (Staerke 1)
34311,Culbreath,Bayer 04 Leverkusen,steigend (Staerke 1)
34024,Terrier,Bayer 04 Leverkusen,fallend (Staerke 2)
34234,Kofane,Bayer 04 Leverkusen,unbekannt
33122,Diaby,Bayer 04 Leverkusen,unbekannt
34285,Ben Seghir,Bayer 04 Leverkusen,fallend (Staerke 1)
33747,Seimen,VfB Stuttgart,fallend (Staerke 2)
33401,M. Funk,VfB Stuttgart,unbekannt
33342,Drljača,VfB Stuttgart,unbekannt
32891,Bredlow,VfB Stuttgart,steigend (Staerke 4)
34112,Jaquez,VfB Stuttgart,fallend (Staerke 1)
34050,Al-Dakhil,VfB Stuttgart,unbekannt
34001,Hendriks,VfB Stuttgart,fallend (Staerke 2)
32509,Mittelstädt,VfB Stuttgart,unbekannt
32773,Zagadou,VfB Stuttgart,fallend (Staerke 1)
34115,Jeltsch,VfB Stuttgart,steigend (Staerke 1)
34197,Assignon,VfB Stuttgart,steigend (Staerke 1)
33850,Stergiou,VfB Stuttgart,steigend (Staerke 2)
32880,Vagnoman,VfB Stuttgart,steigend (Staerke 5)
33552,Chabot,VfB Stuttgart,fallend (Staerke 1)
34074,Malanga,VfB Stuttgart,steigend (Staerke 2)
34288,El Khannouss,VfB Stuttgart,steigend (Staerke 2)
34488,Yigit,VfB Stuttgart,steigend (Staerke 1)
32492,Prömel,VfB Stuttgart,unbekannt
34523,Spalt,VfB Stuttgart,unbekannt
32830,Nartey,VfB Stuttgart,fallend (Staerke 5)
33437,Stiller,VfB Stuttgart,fallend (Staerke 2)
33411,Leweling,VfB Stuttgart,fallend (Staerke 2)
33085,Karazor,VfB Stuttgart,fallend (Staerke 2)
32858,Führich,VfB Stuttgart,steigend (Staerke 1)
33832,Undav,VfB Stuttgart,fallend (Staerke 2)
34491,Sauer,VfB Stuttgart,steigend (Staerke 1)
34458,van der Leij,VfB Stuttgart,fallend (Staerke 1)
33311,Demirović,VfB Stuttgart,unbekannt
33557,Tiago Tomás,VfB Stuttgart,fallend (Staerke 1)
33718,Diehl,VfB Stuttgart,unbekannt
33657,Pejčinović,VfB Stuttgart,fallend (Staerke 2)
31489,Baumann,TSG Hoffenheim,fallend (Staerke 2)
33313,Philipp,TSG Hoffenheim,unbekannt
33913,Petersson,TSG Hoffenheim,unbekannt
34446,Rots,TSG Hoffenheim,fallend (Staerke 2)
34340,Engelns,TSG Hoffenheim,unbekannt
34275,Hajdari,TSG Hoffenheim,fallend (Staerke 4)
34457,Dulic,TSG Hoffenheim,steigend (Staerke 2)
34257,Coufal,TSG Hoffenheim,fallend (Staerke 1)
34213,Machida,TSG Hoffenheim,fallend (Staerke 2)
34051,Gendrey,TSG Hoffenheim,fallend (Staerke 2)
34048,Hranáč,TSG Hoffenheim,steigend (Staerke 1)
34487,Abraha,TSG Hoffenheim,fallend (Staerke 1)
33026,Kabak,TSG Hoffenheim,unbekannt
32693,Bernardo,TSG Hoffenheim,steigend (Staerke 1)
34242,Burger,TSG Hoffenheim,fallend (Staerke 4)
32553,Kramarić,TSG Hoffenheim,steigend (Staerke 1)
34202,Avdullahu,TSG Hoffenheim,steigend (Staerke 1)
34128,Lenz,TSG Hoffenheim,fallend (Staerke 2)
34064,Micheler,TSG Hoffenheim,unbekannt
34474,De Cat,TSG Hoffenheim,fallend (Staerke 3)
33857,Conté,TSG Hoffenheim,steigend (Staerke 5)
34034,Prass,TSG Hoffenheim,fallend (Staerke 4)
34336,Fields,TSG Hoffenheim,unbekannt
34294,Daghim,TSG Hoffenheim,steigend (Staerke 5)
33270,Lemperle,TSG Hoffenheim,steigend (Staerke 4)
33507,Wimmer,TSG Hoffenheim,fallend (Staerke 1)
33536,Asllani,TSG Hoffenheim,fallend (Staerke 3)
33619,Hložek,TSG Hoffenheim,steigend (Staerke 1)
33885,Moerstedt,TSG Hoffenheim,fallend (Staerke 2)
33647,Backhaus,Sport-Club Freiburg,fallend (Staerke 3)
32506,Huth,Sport-Club Freiburg,unbekannt
32656,F. Müller,Sport-Club Freiburg,steigend (Staerke 1)
33815,Rosenfelder,Sport-Club Freiburg,steigend (Staerke 2)
33829,Makengo,Sport-Club Freiburg,steigend (Staerke 5)
33947,Treu,Sport-Club Freiburg,steigend (Staerke 2)
34020,Yılmaz,Sport-Club Freiburg,fallend (Staerke 2)
34021,Ogbus,Sport-Club Freiburg,fallend (Staerke 3)
32807,Lienhart,Sport-Club Freiburg,steigend (Staerke 5)
32597,Kübler,Sport-Club Freiburg,steigend (Staerke 5)
32579,Jung,Sport-Club Freiburg,fallend (Staerke 1)
32019,Günter,Sport-Club Freiburg,steigend (Staerke 1)
31910,Ginter,Sport-Club Freiburg,fallend (Staerke 1)
34184,Suzuki,Sport-Club Freiburg,steigend (Staerke 5)
34361,Tarnutzer,Sport-Club Freiburg,unbekannt
34437,Yamamoto,Sport-Club Freiburg,fallend (Staerke 2)
32961,Beste,Sport-Club Freiburg,steigend (Staerke 1)
32071,Grifo,Sport-Club Freiburg,fallend (Staerke 3)
33603,Y. Engelhardt,Sport-Club Freiburg,fallend (Staerke 2)
33156,Osterhage,Sport-Club Freiburg,fallend (Staerke 3)
33008,Muslija,Sport-Club Freiburg,unbekannt
32398,M. Eggestein,Sport-Club Freiburg,steigend (Staerke 3)
32861,Höler,Sport-Club Freiburg,unbekannt
34183,Irié,Sport-Club Freiburg,steigend (Staerke 3)
33783,Matanović,Sport-Club Freiburg,steigend (Staerke 3)
33629,Scherhant,Sport-Club Freiburg,steigend (Staerke 3)
34451,Goto,Sport-Club Freiburg,fallend (Staerke 3)
31458,Grahl,Eintracht Frankfurt,unbekannt
33439,Atubolu,Eintracht Frankfurt,steigend (Staerke 5)
34073,Siljević,Eintracht Frankfurt,unbekannt
33855,Kauã Santos,Eintracht Frankfurt,fallend (Staerke 5)
34310,Neuendorff,Eintracht Frankfurt,fallend (Staerke 2)
34221,Maluze,Eintracht Frankfurt,steigend (Staerke 5)
34313,Kosugi,Eintracht Frankfurt,fallend (Staerke 2)
34511,Brassier,Eintracht Frankfurt,unbekannt
33869,Baum,Eintracht Frankfurt,steigend (Staerke 1)
34490,Otávio,Eintracht Frankfurt,fallend (Staerke 3)
33836,Collins,Eintracht Frankfurt,fallend (Staerke 2)
32836,Koch,Eintracht Frankfurt,unbekannt
34493,Onyedika,Eintracht Frankfurt,fallend (Staerke 2)
31572,Götze,Eintracht Frankfurt,fallend (Staerke 1)
34314,Arrhov,Eintracht Frankfurt,steigend (Staerke 4)
31743,Chandler,Eintracht Frankfurt,unbekannt
34312,Kumashiro,Eintracht Frankfurt,unbekannt
34008,Uzun,Eintracht Frankfurt,fallend (Staerke 2)
33856,Chaïbi,Eintracht Frankfurt,steigend (Staerke 2)
34019,O. Højlund,Eintracht Frankfurt,steigend (Staerke 2)
33335,Doan,Eintracht Frankfurt,steigend (Staerke 2)
33912,Aséko,Eintracht Frankfurt,unbekannt
33383,Knauff,Eintracht Frankfurt,fallend (Staerke 5)
34465,Pimpong,Eintracht Frankfurt,steigend (Staerke 1)
34318,Amaimouni-Echghouyab,Eintracht Frankfurt,steigend (Staerke 5)
34316,Ebnoutalib,Eintracht Frankfurt,steigend (Staerke 5)
33214,Ngankam,Eintracht Frankfurt,unbekannt
32948,Burkardt,Eintracht Frankfurt,unbekannt
33990,Labrović,FC Augsburg,unbekannt
32877,Dahmen,FC Augsburg,steigend (Staerke 1)
34363,Wisbereit,FC Augsburg,unbekannt
34522,Bah,FC Augsburg,unbekannt
34017,N. Banks,FC Augsburg,steigend (Staerke 5)
34057,Matsima,FC Augsburg,steigend (Staerke 5)
34106,Behrens,FC Augsburg,steigend (Staerke 5)
34351,Schnitzer,FC Augsburg,unbekannt
34438,Brackelmann,FC Augsburg,steigend (Staerke 5)
34510,Seol,FC Augsburg,fallend (Staerke 3)
33969,Suso,FC Augsburg,fallend (Staerke 2)
32546,Wolf,FC Augsburg,steigend (Staerke 5)
32549,Gouweleeuw,FC Augsburg,unbekannt
33914,Kücüksahin,FC Augsburg,unbekannt
33211,Keitel,FC Augsburg,steigend (Staerke 2)
33517,Jakić,FC Augsburg,fallend (Staerke 4)
34236,Massengo,FC Augsburg,steigend (Staerke 4)
34171,Fellhauer,FC Augsburg,fallend (Staerke 2)
33564,Kade,FC Augsburg,steigend (Staerke 5)
34069,Sakar,FC Augsburg,unbekannt
34063,Claude-Maurice,FC Augsburg,fallend (Staerke 2)
33713,Ibrahimović,FC Augsburg,steigend (Staerke 5)
33808,Breithaupt,FC Augsburg,unbekannt
33997,Rieder,FC Augsburg,steigend (Staerke 4)
33736,Kömür,FC Augsburg,fallend (Staerke 2)
34012,Mounié,FC Augsburg,fallend (Staerke 1)
34345,Onoda,FC Augsburg,unbekannt
34344,Ogundu,FC Augsburg,unbekannt
34331,Ribeiro,FC Augsburg,steigend (Staerke 5)
31958,Gregoritsch,FC Augsburg,steigend (Staerke 5)
34464,Kinzig,1. FSV Mainz 05,unbekannt
31774,Schwolow,1. FSV Mainz 05,fallend (Staerke 2)
32364,Zentner,1. FSV Mainz 05,fallend (Staerke 1)
31666,Bell,1. FSV Mainz 05,fallend (Staerke 2)
34454,Gruber,1. FSV Mainz 05,steigend (Staerke 5)
34307,Potulski,1. FSV Mainz 05,steigend (Staerke 3)
33577,Caci,1. FSV Mainz 05,steigend (Staerke 3)
33478,Widmer,1. FSV Mainz 05,steigend (Staerke 1)
34509,Nakuzola,1. FSV Mainz 05,steigend (Staerke 5)
31762,da Costa,1. FSV Mainz 05,steigend (Staerke 2)
31959,Kohr,1. FSV Mainz 05,fallend (Staerke 5)
32178,Mwene,1. FSV Mainz 05,unbekannt
32786,Posch,1. FSV Mainz 05,fallend (Staerke 2)
33093,Maloney,1. FSV Mainz 05,unbekannt
34467,Ruoppi,1. FSV Mainz 05,steigend (Staerke 3)
34231,Kawasaki,1. FSV Mainz 05,fallend (Staerke 2)
34009,Sano,1. FSV Mainz 05,unbekannt
33477,Lee,1. FSV Mainz 05,fallend (Staerke 1)
32395,Amiri,1. FSV Mainz 05,unbekannt
33356,Martel,1. FSV Mainz 05,fallend (Staerke 1)
33296,Nebel,1. FSV Mainz 05,unbekannt
33135,S. Becker,1. FSV Mainz 05,fallend (Staerke 2)
33247,Silas,1. FSV Mainz 05,steigend (Staerke 1)
34429,A. Haidara,1. FSV Mainz 05,fallend (Staerke 2)
34308,Moreno Fell,1. FSV Mainz 05,steigend (Staerke 2)
33070,Tietz,1. FSV Mainz 05,unbekannt
34158,Königsdörffer,1. FSV Mainz 05,fallend (Staerke 1)
33830,Hollerbach,1. FSV Mainz 05,steigend (Staerke 5)
34032,Klaus,1. FC Union Berlin,fallend (Staerke 5)
34144,Raab,1. FC Union Berlin,steigend (Staerke 2)
32921,Rönnow,1. FC Union Berlin,steigend (Staerke 2)
34061,Köhn,1. FC Union Berlin,steigend (Staerke 1)
33720,Juranović,1. FC Union Berlin,steigend (Staerke 5)
33669,Nsoki,1. FC Union Berlin,fallend (Staerke 2)
33567,Rothe,1. FC Union Berlin,fallend (Staerke 2)
34214,Markgraf,1. FC Union Berlin,unbekannt
33096,Trimmel,1. FC Union Berlin,fallend (Staerke 5)
32801,Uduokhai,1. FC Union Berlin,unbekannt
34455,Van Den Bosch,1. FC Union Berlin,fallend (Staerke 2)
32311,M. Friedrich,1. FC Union Berlin,fallend (Staerke 2)
33995,Querfeld,1. FC Union Berlin,steigend (Staerke 2)
34191,Burcu,1. FC Union Berlin,fallend (Staerke 2)
34358,Güther,1. FC Union Berlin,fallend (Staerke 3)
34506,Aebischer,1. FC Union Berlin,fallend (Staerke 3)
32073,Khedira,1. FC Union Berlin,fallend (Staerke 5)
32310,Haberer,1. FC Union Berlin,steigend (Staerke 5)
33035,Jeong,1. FC Union Berlin,steigend (Staerke 4)
33158,Skov,1. FC Union Berlin,fallend (Staerke 1)
33550,Schäfer,1. FC Union Berlin,unbekannt
33821,Kemlein,1. FC Union Berlin,fallend (Staerke 2)
34516,Imeri,1. FC Union Berlin,unbekannt
33616,Skarke,1. FC Union Berlin,steigend (Staerke 5)
34111,M. Ljubičić,1. FC Union Berlin,steigend (Staerke 2)
34432,J. Friedrich,1. FC Union Berlin,unbekannt
34452,Gray,1. FC Union Berlin,unbekannt
32694,Burke,1. FC Union Berlin,fallend (Staerke 3)
34494,Latte Lath,1. FC Union Berlin,steigend (Staerke 1)
34059,Ilić,1. FC Union Berlin,fallend (Staerke 5)
31618,Sippel,Borussia M'gladbach,unbekannt
34349,Trippel,Borussia M'gladbach,unbekannt
33306,Olschowsky,Borussia M'gladbach,unbekannt
32654,Nicolas,Borussia M'gladbach,fallend (Staerke 2)
31693,Batz,Borussia M'gladbach,fallend (Staerke 2)
34492,Hashioka,Borussia M'gladbach,fallend (Staerke 3)
34366,Herold,Borussia M'gladbach,steigend (Staerke 1)
33778,Ullrich,Borussia M'gladbach,fallend (Staerke 4)
33601,Chiarodia,Borussia M'gladbach,fallend (Staerke 1)
33592,Itakura,Borussia M'gladbach,fallend (Staerke 1)
33258,Scally,Borussia M'gladbach,steigend (Staerke 3)
34439,Konoplya,Borussia M'gladbach,steigend (Staerke 1)
34470,Leszczyński,Borussia M'gladbach,fallend (Staerke 3)
34187,Diks,Borussia M'gladbach,fallend (Staerke 1)
34500,Fleck,Borussia M'gladbach,fallend (Staerke 1)
34435,Leopold,Borussia M'gladbach,fallend (Staerke 5)
34459,Uno,Borussia M'gladbach,fallend (Staerke 1)
34342,Bolin,Borussia M'gladbach,steigend (Staerke 1)
34270,Mohya,Borussia M'gladbach,fallend (Staerke 2)
34186,Castrop,Borussia M'gladbach,fallend (Staerke 3)
31985,Stöger,Borussia M'gladbach,fallend (Staerke 5)
32771,Kühn,Borussia M'gladbach,unbekannt
34501,Nguefack,Borussia M'gladbach,steigend (Staerke 5)
32931,Neuhaus,Borussia M'gladbach,fallend (Staerke 1)
33978,Sander,Borussia M'gladbach,fallend (Staerke 1)
33817,Honorat,Borussia M'gladbach,steigend (Staerke 5)
34447,Lidberg,Borussia M'gladbach,fallend (Staerke 4)
33819,Čvančara,Borussia M'gladbach,fallend (Staerke 1)
32787,Hack,Borussia M'gladbach,fallend (Staerke 4)
33938,Machino,Borussia M'gladbach,fallend (Staerke 3)
32599,Kleindienst,Borussia M'gladbach,fallend (Staerke 3)
34499,Danfa,Borussia M'gladbach,fallend (Staerke 1)
34449,Uwakhonye,Borussia M'gladbach,unbekannt
32629,Heuer Fernandes,Hamburger SV,fallend (Staerke 2)
34502,Lahti,Hamburger SV,fallend (Staerke 1)
34094,Dickes,Hamburger SV,unbekannt
34334,Tangvik,Hamburger SV,unbekannt
34521,Wolfe,Hamburger SV,unbekannt
34233,Capaldo,Hamburger SV,fallend (Staerke 3)
34258,Omari,Hamburger SV,fallend (Staerke 2)
34354,Nandja,Hamburger SV,unbekannt
34355,Lemke,Hamburger SV,steigend (Staerke 2)
34514,El Ouahdi,Hamburger SV,unbekannt
34164,Agyekum,Hamburger SV,unbekannt
33164,Bornauw,Hamburger SV,fallend (Staerke 2)
34148,Muheim,Hamburger SV,fallend (Staerke 4)
32710,Torunarigha,Hamburger SV,steigend (Staerke 1)
34477,Adeline,Hamburger SV,fallend (Staerke 2)
33254,Pherai,Hamburger SV,fallend (Staerke 1)
34337,Grønbæk,Hamburger SV,fallend (Staerke 3)
33877,Amoako,Hamburger SV,fallend (Staerke 1)
34296,Fábio Vieira,Hamburger SV,unbekannt
34290,Sambi Lokonga,Hamburger SV,steigend (Staerke 1)
33935,Remberg,Hamburger SV,fallend (Staerke 3)
32630,Jatta,Hamburger SV,steigend (Staerke 1)
34486,Nadir,Hamburger SV,fallend (Staerke 2)
34508,Moffi,Hamburger SV,fallend (Staerke 1)
34483,Daka,Hamburger SV,fallend (Staerke 4)
34462,Barkowsky,Hamburger SV,unbekannt
34156,Røssing-Lelesiit,Hamburger SV,fallend (Staerke 2)
34249,Stange,Hamburger SV,fallend (Staerke 1)
32591,Poulsen,Hamburger SV,steigend (Staerke 1)
31634,Zieler,1. FC Köln,unbekannt
33495,Köbbing,1. FC Köln,unbekannt
32356,Schwäbe,1. FC Köln,fallend (Staerke 2)
34485,James,1. FC Köln,unbekannt
34135,Schmied,1. FC Köln,fallend (Staerke 1)
34352,Neumann,1. FC Köln,unbekannt
34323,Simpson-Pusey,1. FC Köln,fallend (Staerke 1)
34287,Castro-Montes,1. FC Köln,steigend (Staerke 1)
34267,van den Berg,1. FC Köln,fallend (Staerke 2)
34444,Voufack,1. FC Köln,unbekannt
34469,Lochoshvili,1. FC Köln,steigend (Staerke 3)
34475,G. Mensah,1. FC Köln,steigend (Staerke 2)
34478,Fürst,1. FC Köln,fallend (Staerke 2)
32919,Sosa,1. FC Köln,unbekannt
32744,Hübers,1. FC Köln,fallend (Staerke 1)
34241,Sebulonsen,1. FC Köln,steigend (Staerke 1)
34484,Okon-Engstler,1. FC Köln,steigend (Staerke 4)
34497,Neves,1. FC Köln,fallend (Staerke 2)
34196,Jóhannesson,1. FC Köln,steigend (Staerke 3)
32881,Maina,1. FC Köln,steigend (Staerke 5)
33130,Krauß,1. FC Köln,fallend (Staerke 1)
33157,Skhiri,1. FC Köln,steigend (Staerke 1)
34138,Harchaoui,1. FC Köln,fallend (Staerke 1)
34512,Moore,1. FC Köln,unbekannt
33263,Ache,1. FC Köln,unbekannt
34504,Dallinga,1. FC Köln,steigend (Staerke 5)
32206,Waldschmidt,1. FC Köln,fallend (Staerke 4)
34140,Rondić,1. FC Köln,steigend (Staerke 1)
34480,Heskey,1. FC Köln,fallend (Staerke 3)
33139,Bülter,1. FC Köln,fallend (Staerke 3)
34139,S. El Mala,1. FC Köln,fallend (Staerke 2)
33185,Thielmann,1. FC Köln,steigend (Staerke 2)
34141,M. El Mala,1. FC Köln,fallend (Staerke 3)
34274,Hein,SV Werder Bremen,fallend (Staerke 1)
34251,Smarkalev,SV Werder Bremen,unbekannt
33986,Kolke,SV Werder Bremen,fallend (Staerke 1)
34473,Schlager,SV Werder Bremen,fallend (Staerke 5)
34245,Schmetgens,SV Werder Bremen,fallend (Staerke 1)
33858,Deman,SV Werder Bremen,fallend (Staerke 2)
33772,Arthur,SV Werder Bremen,steigend (Staerke 5)
34468,Höcker,SV Werder Bremen,unbekannt
34472,Wójcik,SV Werder Bremen,fallend (Staerke 2)
34517,Ndiaye,SV Werder Bremen,unbekannt
31929,Weiser,SV Werder Bremen,unbekannt
33288,Agu,SV Werder Bremen,fallend (Staerke 1)
33224,Pieper,SV Werder Bremen,fallend (Staerke 3)
32120,Stark,SV Werder Bremen,unbekannt
32754,Friedl,SV Werder Bremen,fallend (Staerke 2)
34442,Chuki,SV Werder Bremen,fallend (Staerke 1)
34152,Reis,SV Werder Bremen,fallend (Staerke 1)
34463,Stalmach,SV Werder Bremen,steigend (Staerke 5)
33896,Alvero,SV Werder Bremen,unbekannt
34513,Regeer,SV Werder Bremen,unbekannt
33835,Lynen,SV Werder Bremen,fallend (Staerke 4)
33640,Stage,SV Werder Bremen,fallend (Staerke 5)
34471,Erevbenagie,SV Werder Bremen,steigend (Staerke 2)
34430,Quetant,SV Werder Bremen,fallend (Staerke 2)
34244,Musah,SV Werder Bremen,steigend (Staerke 1)
33923,Grüll,SV Werder Bremen,steigend (Staerke 5)
33741,Topp,SV Werder Bremen,unbekannt
33687,Njinmah,SV Werder Bremen,fallend (Staerke 3)
33520,Itten,SV Werder Bremen,fallend (Staerke 3)
33364,Dinkçi,SV Werder Bremen,steigend (Staerke 1)
33030,Kownacki,SV Werder Bremen,fallend (Staerke 2)
31916,Füllkrug,SV Werder Bremen,fallend (Staerke 2)
31874,Karius,FC Schalke 04,fallend (Staerke 1)
32225,K. Müller,FC Schalke 04,fallend (Staerke 1)
34369,Siebeking,FC Schalke 04,fallend (Staerke 1)
34371,Kuruçay,FC Schalke 04,fallend (Staerke 1)
33831,Wöber,FC Schalke 04,fallend (Staerke 2)
33843,Gosens,FC Schalke 04,fallend (Staerke 2)
34377,Gantenbein,FC Schalke 04,unbekannt
34372,Katić,FC Schalke 04,steigend (Staerke 3)
34375,Noode,FC Schalke 04,unbekannt
34376,V. Becker,FC Schalke 04,steigend (Staerke 1)
32663,Donkor,FC Schalke 04,unbekannt
32331,Kalas,FC Schalke 04,unbekannt
34392,Ayhan,FC Schalke 04,fallend (Staerke 3)
33184,T. Becker,FC Schalke 04,steigend (Staerke 1)
34434,Vozar,FC Schalke 04,fallend (Staerke 1)
34383,Bachmann,FC Schalke 04,unbekannt
34391,El-Faouzi,FC Schalke 04,fallend (Staerke 1)
34379,Schallenberg,FC Schalke 04,fallend (Staerke 2)
34380,Grüger,FC Schalke 04,fallend (Staerke 1)
34382,Aouchiche,FC Schalke 04,fallend (Staerke 1)
34450,Tanaka,FC Schalke 04,unbekannt
32190,Karaman,FC Schalke 04,fallend (Staerke 2)
33678,Dina Ebimbe,FC Schalke 04,fallend (Staerke 4)
32490,Porath,FC Schalke 04,fallend (Staerke 1)
